collected_at,product_code,product_name,product_url,brand,graphics,cpu,ram,ssd,operating_system,inch,weight,resolution,refresh_rate,panel,cpu_brand,cpu_model,cpu_cores,npu,graphics_type,graphics_model,graphics_memory,ram_type,ram_slots,storage_slot,wireless,battery,ports,full_spec,registration_month,fetch_status,error
2026-07-22T14:41:25+09:00,96425306,ASUS ExpertBook P1 PM1503CDA-S70069 (SSD 2TB),https://prod.danawa.com/info/?pcode=96425306&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 7535HS (3.3Hz),8GB,2TB,OS미포함(프리도스),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / OS미포함(프리도스) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 7535HS (3.3Hz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 8GB / 램 교체: 가능 / 용량: 2TB / USB-PD / 50Wh,2025/08,ok,
2026-07-22T14:41:25+09:00,104555108,ASUS ExpertBook P1 PM1503CDA-S70069 (SSD 4TB),https://prod.danawa.com/info/?pcode=104555108&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 7535HS (3.3Hz),8GB,4TB,OS미포함(프리도스),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / OS미포함(프리도스) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 7535HS (3.3Hz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 8GB / 램 교체: 가능 / 용량: 4TB / USB-PD / 50Wh,2025/08,ok,
2026-07-22T14:41:25+09:00,96422786,ASUS ExpertBook P1 PM1503CDA-S70069 (SSD 512GB),https://prod.danawa.com/info/?pcode=96422786&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 7535HS (3.3Hz),8GB,512GB,OS미포함(프리도스),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / OS미포함(프리도스) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 7535HS (3.3Hz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 8GB / 램 교체: 가능 / 용량: 512GB / USB-PD / 50Wh,2025/08,ok,
2026-07-22T14:41:25+09:00,104750768,ASUS ExpertBook P1 PM1503CDA-S70237 WIN11 (SSD 1TB),https://prod.danawa.com/info/?pcode=104750768&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),16GB,1TB,윈도우11(설치),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / 윈도우11(설치) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 16GB / 램 교체: 가능 / 용량: 1TB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104750771,ASUS ExpertBook P1 PM1503CDA-S70237 WIN11 (SSD 2TB),https://prod.danawa.com/info/?pcode=104750771&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),16GB,2TB,윈도우11(설치),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / 윈도우11(설치) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 16GB / 램 교체: 가능 / 용량: 2TB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104966399,ASUS ExpertBook P1 PM1503CDA-S70237 WIN11 (SSD 4TB),https://prod.danawa.com/info/?pcode=104966399&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),16GB,4TB,윈도우11(설치),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / 윈도우11(설치) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 16GB / 램 교체: 가능 / 용량: 4TB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104750765,ASUS ExpertBook P1 PM1503CDA-S70237 WIN11 (SSD 512GB),https://prod.danawa.com/info/?pcode=104750765&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),16GB,512GB,윈도우11(설치),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / 윈도우11(설치) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 16GB / 램 교체: 가능 / 용량: 512GB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104751416,ASUS ExpertBook P1 PM1503CDA-S70324 (SSD 1TB),https://prod.danawa.com/info/?pcode=104751416&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),8GB,1TB,OS미포함(프리도스),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / OS미포함(프리도스) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 8GB / 램 교체: 가능 / 용량: 1TB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104751428,ASUS ExpertBook P1 PM1503CDA-S70324 (SSD 2TB),https://prod.danawa.com/info/?pcode=104751428&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),8GB,2TB,OS미포함(프리도스),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / OS미포함(프리도스) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 8GB / 램 교체: 가능 / 용량: 2TB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,122691090,ASUS ExpertBook P1 PM1503CDA-S70324 (SSD 4TB),https://prod.danawa.com/info/?pcode=122691090&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),8GB,4TB,OS미포함(프리도스),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / OS미포함(프리도스) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 8GB / 램 교체: 가능 / 용량: 4TB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104751389,ASUS ExpertBook P1 PM1503CDA-S70324 (SSD 512GB),https://prod.danawa.com/info/?pcode=104751389&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),8GB,512GB,OS미포함(프리도스),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / OS미포함(프리도스) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 8GB / 램 교체: 가능 / 용량: 512GB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104751488,ASUS ExpertBook P1 PM1503CDA-S70324 WIN11 16GB램 (SSD 1TB),https://prod.danawa.com/info/?pcode=104751488&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),16GB,1TB,윈도우11(설치),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / 윈도우11(설치) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 16GB / 램 교체: 가능 / 용량: 1TB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104751491,ASUS ExpertBook P1 PM1503CDA-S70324 WIN11 16GB램 (SSD 2TB),https://prod.danawa.com/info/?pcode=104751491&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),16GB,2TB,윈도우11(설치),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / 윈도우11(설치) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 16GB / 램 교체: 가능 / 용량: 2TB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104966339,ASUS ExpertBook P1 PM1503CDA-S70324 WIN11 16GB램 (SSD 4TB),https://prod.danawa.com/info/?pcode=104966339&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),16GB,4TB,윈도우11(설치),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / 윈도우11(설치) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 16GB / 램 교체: 가능 / 용량: 4TB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104751485,ASUS ExpertBook P1 PM1503CDA-S70324 WIN11 16GB램 (SSD 512GB),https://prod.danawa.com/info/?pcode=104751485&cate=112758,ASUS,내장그래픽 / Radeon 660M / 6core,AMD / 라이젠5(Zen3+) / 150 (4.55GHz),16GB,512GB,윈도우11(설치),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠5(Zen3+),,,내장그래픽,Radeon 660M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / 윈도우11(설치) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠5(Zen3+) / 150 (4.55GHz) / [그래픽] 내장그래픽 / Radeon 660M / 6core / [구성] 16GB / 램 교체: 가능 / 용량: 512GB / USB-PD / 50Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,122672459,ASUS ExpertBook P1 PM1503CDA-S70423 (SSD 512GB),https://prod.danawa.com/info/?pcode=122672459&cate=112758,ASUS,내장그래픽 / Radeon 680M / 12코어,AMD / 라이젠7(Zen3+) / 170 (4.75GHz),16GB,512GB,OS미포함(프리도스),39.62cm(15.6인치),1.8kg,1920x1080(FHD),60Hz,,AMD,라이젠7(Zen3+),,,내장그래픽,Radeon 680M,,,램 교체,,,50Wh,USB-PD,노트북 / 39.62cm(15.6인치) / 1.8kg / OS미포함(프리도스) / [화면] 1920x1080(FHD) / 60Hz / 300nit / [CPU] AMD / 라이젠7(Zen3+) / 170 (4.75GHz) / [그래픽] 내장그래픽 / Radeon 680M / 12코어 / [구성] 16GB / 램 교체: 가능 / 용량: 512GB / USB-PD / 50Wh,2026/05,ok,
2026-07-22T14:41:25+09:00,100450310,ASUS ExpertBook P3 PM3606CKA-MB0223 (SSD 1TB),https://prod.danawa.com/info/?pcode=100450310&cate=112758,ASUS,내장그래픽 / Radeon 820M / 2core,AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS,16GB,1TB,OS미포함(프리도스),40.6cm(16인치),1.87kg,1920x1200(WUXGA),60Hz,,AMD,330 (4.5GHz),,50TOPS,내장그래픽,Radeon 820M,,,램 교체,,,70Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.87kg / 최대 18.5시간 / OS미포함(프리도스) / [화면] 1920x1200(WUXGA) / 60Hz / 300nit / [CPU] AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS / [그래픽] 내장그래픽 / Radeon 820M / 2core / [구성] 16GB / 램 교체: 가능 / 용량: 1TB / USB-PD / 70Wh,2025/11,ok,
2026-07-22T14:41:25+09:00,100450328,ASUS ExpertBook P3 PM3606CKA-MB0223 (SSD 2TB),https://prod.danawa.com/info/?pcode=100450328&cate=112758,ASUS,내장그래픽 / Radeon 820M / 2core,AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS,16GB,2TB,OS미포함(프리도스),40.6cm(16인치),1.87kg,1920x1200(WUXGA),60Hz,,AMD,330 (4.5GHz),,50TOPS,내장그래픽,Radeon 820M,,,램 교체,,,70Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.87kg / 최대 18.5시간 / OS미포함(프리도스) / [화면] 1920x1200(WUXGA) / 60Hz / 300nit / [CPU] AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS / [그래픽] 내장그래픽 / Radeon 820M / 2core / [구성] 16GB / 램 교체: 가능 / 용량: 2TB / USB-PD / 70Wh,2025/11,ok,
2026-07-22T14:41:25+09:00,122696259,ASUS ExpertBook P3 PM3606CKA-MB0223 (SSD 4TB),https://prod.danawa.com/info/?pcode=122696259&cate=112758,ASUS,내장그래픽 / Radeon 820M / 2core,AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS,16GB,4TB,OS미포함(프리도스),40.6cm(16인치),1.87kg,1920x1200(WUXGA),60Hz,,AMD,330 (4.5GHz),,50TOPS,내장그래픽,Radeon 820M,,,램 교체,,,70Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.87kg / 최대 18.5시간 / OS미포함(프리도스) / [화면] 1920x1200(WUXGA) / 60Hz / 300nit / [CPU] AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS / [그래픽] 내장그래픽 / Radeon 820M / 2core / [구성] 16GB / 램 교체: 가능 / 용량: 4TB / USB-PD / 70Wh,2025/11,ok,
2026-07-22T14:41:25+09:00,99945098,ASUS ExpertBook P3 PM3606CKA-MB0223 (SSD 512GB),https://prod.danawa.com/info/?pcode=99945098&cate=112758,ASUS,내장그래픽 / Radeon 820M / 2core,AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS,16GB,512GB,OS미포함(프리도스),40.6cm(16인치),1.87kg,1920x1200(WUXGA),60Hz,,AMD,330 (4.5GHz),,50TOPS,내장그래픽,Radeon 820M,,,램 교체,,,70Wh,USB-PD,"AI노트북 / 40.6cm(16인치) / 1.87kg / 최대 18.5시간 / OS미포함(프리도스) / [화면] 1920x1200(WUXGA) / 60Hz / 300nit / [CPU] AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS / [그래픽] 내장그래픽 / Radeon 820M / 2core / [구성] 16GB / 램 교체: 가능 / 용량: 512GB / USB-PD / 70Wh / 출시가: 1,149,000원",2025/11,ok,
2026-07-22T14:41:25+09:00,100450442,ASUS ExpertBook P3 PM3606CKA-MB0223 WIN11 32GB램 (SSD 1TB),https://prod.danawa.com/info/?pcode=100450442&cate=112758,ASUS,내장그래픽 / Radeon 820M / 2core,AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS,32GB,1TB,윈도우11(설치),40.6cm(16인치),1.87kg,1920x1200(WUXGA),60Hz,,AMD,330 (4.5GHz),,50TOPS,내장그래픽,Radeon 820M,,,램 교체,,,70Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.87kg / 최대 18.5시간 / 윈도우11(설치) / [화면] 1920x1200(WUXGA) / 60Hz / 300nit / [CPU] AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS / [그래픽] 내장그래픽 / Radeon 820M / 2core / [구성] 32GB / 램 교체: 가능 / 용량: 1TB / USB-PD / 70Wh,2025/11,ok,
2026-07-22T14:41:25+09:00,100450451,ASUS ExpertBook P3 PM3606CKA-MB0223 WIN11 32GB램 (SSD 2TB),https://prod.danawa.com/info/?pcode=100450451&cate=112758,ASUS,내장그래픽 / Radeon 820M / 2core,AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS,32GB,2TB,윈도우11(설치),40.6cm(16인치),1.87kg,1920x1200(WUXGA),60Hz,,AMD,330 (4.5GHz),,50TOPS,내장그래픽,Radeon 820M,,,램 교체,,,70Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.87kg / 최대 18.5시간 / 윈도우11(설치) / [화면] 1920x1200(WUXGA) / 60Hz / 300nit / [CPU] AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS / [그래픽] 내장그래픽 / Radeon 820M / 2core / [구성] 32GB / 램 교체: 가능 / 용량: 2TB / USB-PD / 70Wh,2025/11,ok,
2026-07-22T14:41:25+09:00,102865163,ASUS ExpertBook P3 PM3606CKA-MB0223 WIN11 32GB램 (SSD 4TB),https://prod.danawa.com/info/?pcode=102865163&cate=112758,ASUS,내장그래픽 / Radeon 820M / 2core,AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS,32GB,4TB,윈도우11(설치),40.6cm(16인치),1.87kg,1920x1200(WUXGA),60Hz,,AMD,330 (4.5GHz),,50TOPS,내장그래픽,Radeon 820M,,,램 교체,,,70Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.87kg / 최대 18.5시간 / 윈도우11(설치) / [화면] 1920x1200(WUXGA) / 60Hz / 300nit / [CPU] AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS / [그래픽] 내장그래픽 / Radeon 820M / 2core / [구성] 32GB / 램 교체: 가능 / 용량: 4TB / USB-PD / 70Wh,2025/11,ok,
2026-07-22T14:41:25+09:00,100450439,ASUS ExpertBook P3 PM3606CKA-MB0223 WIN11 32GB램 (SSD 512GB),https://prod.danawa.com/info/?pcode=100450439&cate=112758,ASUS,내장그래픽 / Radeon 820M / 2core,AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS,32GB,512GB,윈도우11(설치),40.6cm(16인치),1.87kg,1920x1200(WUXGA),60Hz,,AMD,330 (4.5GHz),,50TOPS,내장그래픽,Radeon 820M,,,램 교체,,,70Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.87kg / 최대 18.5시간 / 윈도우11(설치) / [화면] 1920x1200(WUXGA) / 60Hz / 300nit / [CPU] AMD / 라이젠AI 5 / 330 (4.5GHz) / 50TOPS / [그래픽] 내장그래픽 / Radeon 820M / 2core / [구성] 32GB / 램 교체: 가능 / 용량: 512GB / USB-PD / 70Wh,2025/11,ok,
2026-07-22T14:41:25+09:00,122829668,ASUS ExpertBook P5 G2 PM5606CGA-SH0060X (SSD 512GB),https://prod.danawa.com/info/?pcode=122829668&cate=112758,ASUS,내장그래픽 / Radeon 840M / 4코어,AMD / 라이젠AI 7 / 445 (4.6GHz) / 50TOPS,32GB,512GB,윈도우11프로,40.6cm(16인치),1.67kg,1920x1200(WUXGA),60Hz,,AMD,445 (4.6GHz),,50TOPS,내장그래픽,Radeon 840M,,,램 교체,,,70Wh,USB-PD,"AI노트북 / 40.6cm(16인치) / 1.67kg / 윈도우11프로 / [화면] 1920x1200(WUXGA) / 60Hz / 300nit / [CPU] AMD / 라이젠AI 7 / 445 (4.6GHz) / 50TOPS / [그래픽] 내장그래픽 / Radeon 840M / 4코어 / [구성] 32GB / 램 교체: 가능 / 용량: 512GB / USB-PD / 70Wh / 사무/인강용 / 휴대용 / 출시가: 2,699,000원",2026/07,ok,
2026-07-22T14:41:25+09:00,93562673,ASUS Gaming V16 V3607VH-RP005 (SSD 1TB),https://prod.danawa.com/info/?pcode=93562673&cate=112758,ASUS,외장그래픽 / RTX5050 / 8GB,인텔 / 코어5 / 210H (4.8GHz),16GB,1TB,OS미포함(프리도스),40.6cm(16인치),1.95kg,1920x1200(WUXGA),144Hz,,인텔,코어5,,,외장그래픽,RTX5050,,,램 교체,,,63Wh,USB-PD(+DC),노트북 / 40.6cm(16인치) / 1.95kg / OS미포함(프리도스) / [화면] 1920x1200(WUXGA) / NTSC: 45% / 144Hz / 300nit / [CPU] 인텔 / 코어5 / 210H (4.8GHz) / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 16GB / 램 교체: 가능 / 용량: 1TB / USB-PD(+DC) / 63Wh,2025/06,ok,
2026-07-22T14:41:25+09:00,93562691,ASUS Gaming V16 V3607VH-RP005 (SSD 2TB),https://prod.danawa.com/info/?pcode=93562691&cate=112758,ASUS,외장그래픽 / RTX5050 / 8GB,인텔 / 코어5 / 210H (4.8GHz),16GB,2TB,OS미포함(프리도스),40.6cm(16인치),1.95kg,1920x1200(WUXGA),144Hz,,인텔,코어5,,,외장그래픽,RTX5050,,,램 교체,,,63Wh,USB-PD(+DC),노트북 / 40.6cm(16인치) / 1.95kg / OS미포함(프리도스) / [화면] 1920x1200(WUXGA) / NTSC: 45% / 144Hz / 300nit / [CPU] 인텔 / 코어5 / 210H (4.8GHz) / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 16GB / 램 교체: 가능 / 용량: 2TB / USB-PD(+DC) / 63Wh,2025/06,ok,
2026-07-22T14:41:25+09:00,93630008,ASUS Gaming V16 V3607VH-RP005 (SSD 4TB),https://prod.danawa.com/info/?pcode=93630008&cate=112758,ASUS,외장그래픽 / RTX5050 / 8GB,인텔 / 코어5 / 210H (4.8GHz),16GB,4TB,OS미포함(프리도스),40.6cm(16인치),1.95kg,1920x1200(WUXGA),144Hz,,인텔,코어5,,,외장그래픽,RTX5050,,,램 교체,,,63Wh,USB-PD(+DC),노트북 / 40.6cm(16인치) / 1.95kg / OS미포함(프리도스) / [화면] 1920x1200(WUXGA) / NTSC: 45% / 144Hz / 300nit / [CPU] 인텔 / 코어5 / 210H (4.8GHz) / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 16GB / 램 교체: 가능 / 용량: 4TB / USB-PD(+DC) / 63Wh,2025/06,ok,
2026-07-22T14:41:25+09:00,93014807,ASUS Gaming V16 V3607VH-RP005 (SSD 512GB),https://prod.danawa.com/info/?pcode=93014807&cate=112758,ASUS,외장그래픽 / RTX5050 / 8GB,인텔 / 코어5 / 210H (4.8GHz),16GB,512GB,OS미포함(프리도스),40.6cm(16인치),1.95kg,1920x1200(WUXGA),144Hz,,인텔,코어5,,,외장그래픽,RTX5050,,,램 교체,,,63Wh,USB-PD(+DC),"노트북 / 40.6cm(16인치) / 1.95kg / OS미포함(프리도스) / [화면] 1920x1200(WUXGA) / NTSC: 45% / 144Hz / 300nit / [CPU] 인텔 / 코어5 / 210H (4.8GHz) / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 16GB / 램 교체: 가능 / 용량: 512GB / USB-PD(+DC) / 63Wh / 출시가: 1,399,000원",2025/06,ok,
2026-07-22T14:41:25+09:00,122678255,ASUS Gaming V16 V3607VH-TK126 WIN11 (SSD 1TB),https://prod.danawa.com/info/?pcode=122678255&cate=112758,ASUS,외장그래픽 / RTX5050 / VRAM: 8GB,인텔 / 코어5 / 210H (4.8GHz),16GB,1TB,윈도우11(설치),40.6cm(16인치),1.95kg,1920x1200(WUXGA),144Hz,,인텔,코어5,,,외장그래픽,RTX5050,8GB,,램 교체,,,63Wh,USB-PD(+DC),노트북 / 40.6cm(16인치) / 1.95kg / 윈도우11(설치) / [화면] 1920x1200(WUXGA) / Adobe RGB: 100% / 144Hz / 300nit / [CPU] 인텔 / 코어5 / 210H (4.8GHz) / [그래픽] 외장그래픽 / RTX5050 / VRAM: 8GB / [구성] 16GB / 램 교체: 가능 / 용량: 1TB / USB-PD(+DC) / 63Wh,2026/05,ok,
2026-07-22T14:41:25+09:00,122684144,ASUS Gaming V16 V3607VH-TK126 WIN11 (SSD 2TB),https://prod.danawa.com/info/?pcode=122684144&cate=112758,ASUS,외장그래픽 / RTX5050 / VRAM: 8GB,인텔 / 코어5 / 210H (4.8GHz),16GB,2TB,윈도우11(설치),40.6cm(16인치),1.95kg,1920x1200(WUXGA),144Hz,,인텔,코어5,,,외장그래픽,RTX5050,8GB,,램 교체,,,63Wh,USB-PD(+DC),노트북 / 40.6cm(16인치) / 1.95kg / 윈도우11(설치) / [화면] 1920x1200(WUXGA) / Adobe RGB: 100% / 144Hz / 300nit / [CPU] 인텔 / 코어5 / 210H (4.8GHz) / [그래픽] 외장그래픽 / RTX5050 / VRAM: 8GB / [구성] 16GB / 램 교체: 가능 / 용량: 2TB / USB-PD(+DC) / 63Wh,2026/05,ok,
2026-07-22T14:41:25+09:00,122684113,ASUS Gaming V16 V3607VH-TK126 WIN11 (SSD 4TB),https://prod.danawa.com/info/?pcode=122684113&cate=112758,ASUS,외장그래픽 / RTX5050 / VRAM: 8GB,인텔 / 코어5 / 210H (4.8GHz),16GB,4TB,윈도우11(설치),40.6cm(16인치),1.95kg,1920x1200(WUXGA),144Hz,,인텔,코어5,,,외장그래픽,RTX5050,8GB,,램 교체,,,63Wh,USB-PD(+DC),노트북 / 40.6cm(16인치) / 1.95kg / 윈도우11(설치) / [화면] 1920x1200(WUXGA) / Adobe RGB: 100% / 144Hz / 300nit / [CPU] 인텔 / 코어5 / 210H (4.8GHz) / [그래픽] 외장그래픽 / RTX5050 / VRAM: 8GB / [구성] 16GB / 램 교체: 가능 / 용량: 4TB / USB-PD(+DC) / 63Wh,2026/05,ok,
