collected_at,product_code,product_name,product_url,screen_size,display_type,resolution,refresh_rate,hdr,smart_features,full_spec,registration_month,fetch_status,error
2026-06-27T06:20:37+09:00,95845223,SMG40F (스탠드),https://prod.danawa.com/info/?pcode=95845223&cate=10248425,40인치(100m),LED TV,FHD,60Hz,,,LED TV / 40인치(100m) / FHD / 주사율: 60Hz / 에너지효율: 1등급 / 2024년형 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 903x517(567)x76(237)mm / 무게: 5.6kg,2024/08,ok,
2026-06-27T06:20:37+09:00,95846378,SMG43F (벽걸이),https://prod.danawa.com/info/?pcode=95846378&cate=10248425,43인치(109cm),LED TV,FHD,60Hz,,,LED TV / 43인치(109cm) / FHD / 주사율: 60Hz / 에너지효율: 1등급 / 2024년형 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 970x563x84mm / 무게: 6.5kg,2024/08,ok,
2026-06-27T06:20:37+09:00,95845154,SMG43F (스탠드),https://prod.danawa.com/info/?pcode=95845154&cate=10248425,43인치(109cm),LED TV,FHD,60Hz,,,LED TV / 43인치(109cm) / FHD / 주사율: 60Hz / 에너지효율: 1등급 / 2024년형 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 970x563(613)x84(238)mm / 무게: 6.5kg,2024/08,ok,
2026-06-27T06:20:37+09:00,96256205,SMG50U (벽걸이),https://prod.danawa.com/info/?pcode=96256205&cate=10248425,50인치(127cm),LED TV,4K UHD,60Hz,,,LED TV / 50인치(127cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1123x649x84mm / 무게: 9.1kg,2025/07,ok,
2026-06-27T06:20:37+09:00,96256199,SMG50U (스탠드),https://prod.danawa.com/info/?pcode=96256199&cate=10248425,50인치(127cm),LED TV,4K UHD,60Hz,,,LED TV / 50인치(127cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1123x649(705)x84(231)mm / 무게: 9.1kg,2025/07,ok,
2026-06-27T06:20:37+09:00,96256142,SMG55U (벽걸이),https://prod.danawa.com/info/?pcode=96256142&cate=10248425,55인치(139cm),LED TV,4K UHD,60Hz,,,LED TV / 55인치(139cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1243x722x82mm / 무게: 11.5kg,2025/07,ok,
2026-06-27T06:20:37+09:00,96256127,SMG55U (스탠드),https://prod.danawa.com/info/?pcode=96256127&cate=10248425,55인치(139cm),LED TV,4K UHD,60Hz,,,LED TV / 55인치(139cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1243x722(778)x82(251)mm / 무게: 11.5kg,2025/07,ok,
2026-06-27T06:20:37+09:00,96256046,SMG65U (벽걸이),https://prod.danawa.com/info/?pcode=96256046&cate=10248425,65인치(165cm),LED TV,4K UHD,60Hz,,,LED TV / 65인치(165cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [규격] HDMI(전체): 3개 / 베사홀: 400x200mm / 크기(가로x세로x깊이): 1456x834x74mm / 무게: 20.7kg,2025/07,ok,
2026-06-27T06:20:37+09:00,96256037,SMG65U (스탠드),https://prod.danawa.com/info/?pcode=96256037&cate=10248425,65인치(165cm),LED TV,4K UHD,60Hz,,,LED TV / 65인치(165cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [규격] HDMI(전체): 3개 / 베사홀: 400x200mm / 크기(가로x세로x깊이): 1456x834(892)x74(253)mm / 무게: 20.7kg,2025/07,ok,
2026-06-27T06:20:37+09:00,89612885,TCL 115C7K (거치대),https://prod.danawa.com/info/?pcode=89612885&cate=10248425,115인치(291cm),미니LED TV,4K UHD,144Hz,돌비비전IQ / HDR10+ / HLG,넷플릭스 / 유튜브 / 구글TV / AI음성인식 / AI에너지절약모드,미니LED TV / 115인치(291cm) / 4K UHD / 주사율: 144Hz / 에너지효율: 효율등급 비대상 / 2025년형 / [화질] 돌비비전IQ / HDR10+ / HLG / 아이맥스인핸스드 / 플리커프리 / HDMI2.1 / VRR(144Hz) / FreeSync / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 구글TV / AI음성인식 / AI에너지절약모드 / [규격] HDMI(전체): 4개 / 베사홀: 1000x600mm / 크기(가로x세로x깊이): 2566x1471(1849)x57(671)mm / 무게: 98.3(99.8)kg,2025/04,ok,
2026-06-27T06:20:37+09:00,89612831,TCL 115C7K (스탠드),https://prod.danawa.com/info/?pcode=89612831&cate=10248425,115인치(291cm),미니LED TV,4K UHD,144Hz,돌비비전IQ / HDR10+ / HLG,넷플릭스 / 유튜브 / 구글TV / AI음성인식 / AI에너지절약모드,미니LED TV / 115인치(291cm) / 4K UHD / 주사율: 144Hz / 에너지효율: 효율등급 비대상 / 2025년형 / [화질] 돌비비전IQ / HDR10+ / HLG / 아이맥스인핸스드 / 플리커프리 / HDMI2.1 / VRR(144Hz) / FreeSync / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 구글TV / AI음성인식 / AI에너지절약모드 / [규격] HDMI(전체): 4개 / 베사홀: 1000x600mm / 크기(가로x세로x깊이): 2566x1471(1508)x57(445)mm / 무게: 98.3(99.8)kg,2025/04,ok,
2026-06-27T06:20:37+09:00,122660535,TCL 115RM9L (거치대),https://prod.danawa.com/info/?pcode=122660535&cate=10248425,115인치(291cm),미니LED TV,4K UHD,120Hz,돌비비전IQ / HDR10+ / HDR자동조절 / HLG,넷플릭스 / 유튜브 / 구글TV / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,미니LED TV / 115인치(291cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 효율등급 비대상 / 2026년형 / [화질] 돌비비전IQ / HDR10+ / HDR자동조절 / HLG / 아이맥스인핸스드 / 톤매핑 / 화면반사방지 / 블루라이트차단 / 플리커프리 / HDMI2.1 / VRR(288Hz) / ALLM / FreeSync / 게임모드 / DLG: 288Hz / [스마트] 넷플릭스 / 유튜브 / 구글TV / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 4개 / 베사홀: 1000x600mm / 크기(가로x세로x깊이): 2566x1471(1508)x57(445)mm / 무게: 98.3(99.8)kg,2026/04,ok,
2026-06-27T06:20:37+09:00,122660478,TCL 115RM9L (스탠드),https://prod.danawa.com/info/?pcode=122660478&cate=10248425,115인치(291cm),미니LED TV,4K UHD,120Hz,돌비비전IQ / HDR10+ / HDR자동조절 / HLG,넷플릭스 / 유튜브 / 구글TV / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,미니LED TV / 115인치(291cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 효율등급 비대상 / 2026년형 / [화질] 돌비비전IQ / HDR10+ / HDR자동조절 / HLG / 아이맥스인핸스드 / 톤매핑 / 화면반사방지 / 블루라이트차단 / 플리커프리 / HDMI2.1 / VRR(288Hz) / ALLM / FreeSync / 게임모드 / DLG: 288Hz / [스마트] 넷플릭스 / 유튜브 / 구글TV / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 4개 / 베사홀: 1000x600mm / 크기(가로x세로x깊이): 2566x1471(1508)x57(445)mm / 무게: 98.3(99.8)kg,2026/04,ok,
2026-06-27T06:20:37+09:00,92150867,TCL 115X955 MAX (거치대),https://prod.danawa.com/info/?pcode=92150867&cate=10248425,115인치(291cm),미니LED TV,4K UHD,120Hz,돌비비전IQ / HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식,미니LED TV / 115인치(291cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 효율등급 비대상 / 2024년형 / [화질] 돌비비전IQ / HDR10+ / HLG / 아이맥스인핸스드 / HDMI2.1 / VRR(144Hz) / ALLM / FreeSync / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식 / [규격] HDMI(전체): 4개 / 베사홀: 1000x600mm,2024/04,ok,
2026-06-27T06:20:37+09:00,48478706,TCL 115X955 MAX (스탠드),https://prod.danawa.com/info/?pcode=48478706&cate=10248425,115인치(291cm),미니LED TV,4K UHD,120Hz,돌비비전IQ / HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식,미니LED TV / 115인치(291cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 효율등급 비대상 / 2024년형 / [화질] 돌비비전IQ / HDR10+ / HLG / 아이맥스인핸스드 / HDMI2.1 / VRR(144Hz) / ALLM / FreeSync / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식 / [규격] HDMI(전체): 4개 / 베사홀: 1000x600mm / 크기(가로x세로x깊이): 2566x1470(1511~1541)x57(445)mm,2024/04,ok,
2026-06-27T06:20:37+09:00,20754392,TCL 32S5400A (스탠드),https://prod.danawa.com/info/?pcode=20754392&cate=10248425,32인치(81cm),LED TV,FHD,60Hz,HDR10,넷플릭스 / 유튜브 / 미러링 / AI음성인식,LED TV / 32인치(81cm) / FHD / 주사율: 60Hz / 에너지효율: 2등급 / 2023년형 / [화질] HDR10 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / [규격] HDMI(전체): 2개 / 베사홀: 100x100mm / 크기(가로x세로x깊이): 683x421(468)x80(180)mm,2023/07,ok,
2026-06-27T06:20:37+09:00,8162947,TCL 32S6500 (스탠드),https://prod.danawa.com/info/?pcode=8162947&cate=10248425,32인치(81cm),LED TV,HD,,HDR10,넷플릭스 / 유튜브 / 미러링 / AI음성인식,LED TV / 32인치(81cm) / HD / 에너지효율: 1등급 / 2019년형 / [화질] HDR10 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / [규격] HDMI(전체): 2개 / 베사홀: 100x100mm / 크기(가로x세로x깊이): 732x435(482)x80(173)mm,2019/06,ok,
2026-06-27T06:20:37+09:00,27523619,TCL 40S5400A (스탠드),https://prod.danawa.com/info/?pcode=27523619&cate=10248425,40인치(102cm),LED TV,FHD,60Hz,HDR10,넷플릭스 / 유튜브 / 미러링 / AI음성인식,LED TV / 40인치(102cm) / FHD / 주사율: 60Hz / 에너지효율: 2등급 / 2023년형 / [화질] HDR10 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / [규격] HDMI(전체): 2개 / 베사홀: 100x100mm / 크기(가로x세로x깊이): 892x508(558)x89(184)mm,2023/08,ok,
2026-06-27T06:20:37+09:00,27475718,TCL 43S5400A (스탠드),https://prod.danawa.com/info/?pcode=27475718&cate=10248425,43인치(109cm),LED TV,FHD,60Hz,HDR10,넷플릭스 / 유튜브 / 미러링 / AI음성인식,LED TV / 43인치(109cm) / FHD / 주사율: 60Hz / 에너지효율: 2등급 / 2023년형 / [화질] HDR10 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / [규격] HDMI(전체): 2개 / 베사홀: 100x100mm / 크기(가로x세로x깊이): 955x555(606)x90(184)mm,2023/08,ok,
2026-06-27T06:20:37+09:00,16010606,TCL 43S65A (스탠드),https://prod.danawa.com/info/?pcode=16010606&cate=10248425,43인치(109cm),LED TV,FHD,60Hz,HDR10,넷플릭스 / 유튜브 / 미러링 / AI음성인식,LED TV / 43인치(109cm) / FHD / 주사율: 60Hz / 에너지효율: 2등급 / 2021년형 / [화질] HDR10 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 967x568(620)x86(187)mm,2021/12,ok,
2026-06-27T06:20:37+09:00,55043054,TCL 43V6B (스탠드),https://prod.danawa.com/info/?pcode=55043054&cate=10248425,43인치(108cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식,LED TV / 43인치(108cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2024년형 / [화질] HDR10 / HLG / HDMI2.1 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 957x558(603)x72(185)mm,2024/05,ok,
2026-06-27T06:20:37+09:00,78981107,TCL 43V6C (스탠드),https://prod.danawa.com/info/?pcode=78981107&cate=10248425,43인치(108cm),LED TV,4K UHD,60Hz,HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식,LED TV / 43인치(108cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10+ / HLG / 화면반사방지 / 플리커프리 / HDMI2.1 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 957x558(603)x72(185)mm / 무게: 5.5(5.6)kg,2025/03,ok,
2026-06-27T06:20:37+09:00,93015422,TCL 50P7K (스탠드),https://prod.danawa.com/info/?pcode=93015422&cate=10248425,50인치(127cm),QLED TV,4K UHD,60Hz,돌비비전 / HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식,QLED TV / 50인치(127cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 2등급 / 2025년형 / [화질] 돌비비전 / HDR10+ / HLG / 플리커프리 / HDMI2.1 / VRR(60Hz) / ALLM / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식 / [규격] HDMI(전체): 3개 / 베사홀: 300x300mm / 크기(가로x세로x깊이): 1111x646(697)x69(280)mm / 무게: 8.7(8.9)kg,2025/06,ok,
2026-06-27T06:20:37+09:00,122667067,TCL 50P7L (스탠드),https://prod.danawa.com/info/?pcode=122667067&cate=10248425,50인치(126cm),QLED TV,4K UHD,60Hz,돌비비전 / HDR10+ / HDR자동조절 / HLG,넷플릭스 / 유튜브 / 구글TV / 엠비언트라이트 / AI음성인식 / AI스마트홈,QLED TV / 50인치(126cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2026년형 / [화질] 돌비비전 / HDR10+ / HDR자동조절 / HLG / 톤매핑 / 블루라이트차단 / 플리커프리 / HDMI2.1 / VRR(144Hz) / ALLM / 게임모드 / DLG: 144Hz / [스마트] 넷플릭스 / 유튜브 / 구글TV / 엠비언트라이트 / AI음성인식 / AI스마트홈 / [규격] HDMI(전체): 3개 / 베사홀: 300x300mm / 크기(가로x세로x깊이): 1111x646(697)x70(280)mm / 무게: 8.7(8.9)kg,2026/04,ok,
2026-06-27T06:20:37+09:00,122713012,TCL 50P7L 이동형 패키지,https://prod.danawa.com/info/?pcode=122713012&cate=10248425,50인치(126cm),QLED TV,4K UHD,60Hz,돌비비전 / HDR10+ / HDR자동조절 / HLG,넷플릭스 / 유튜브 / 구글TV / 엠비언트라이트 / AI음성인식 / AI스마트홈,QLED TV / 50인치(126cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2026년형 / [화질] 돌비비전 / HDR10+ / HDR자동조절 / HLG / 톤매핑 / 블루라이트차단 / 플리커프리 / HDMI2.1 / VRR(144Hz) / ALLM / 게임모드 / DLG: 144Hz / [스마트] 넷플릭스 / 유튜브 / 구글TV / 엠비언트라이트 / AI음성인식 / AI스마트홈 / [규격] HDMI(전체): 3개 / 베사홀: 300x300mm / 크기(가로x세로x깊이): 1111x646(697)x70(280)mm / 무게: 8.7(8.9)kg,2026/04,ok,
2026-06-27T06:20:37+09:00,92150519,TCL 50T6C (스탠드),https://prod.danawa.com/info/?pcode=92150519&cate=10248425,50인치(126cm),QLED TV,4K UHD,60Hz,HDR10+ / HLG,넷플릭스 / 유튜브 / 구글TV / AI음성인식,QLED TV / 50인치(126cm) / 4K UHD / 주사율: 60Hz / 2025년형 / [화질] HDR10+ / HLG / 화면반사방지 / VRR(120Hz) / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 구글TV / AI음성인식 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1111x644(684)x70(254)mm / 무게: 7.2(7.3)kg,2025/04,ok,
2026-06-27T06:20:37+09:00,122685409,TCL 50T6C 이동형 패키지,https://prod.danawa.com/info/?pcode=122685409&cate=10248425,50인치(126cm),QLED TV,4K UHD,60Hz,HDR10+ / HLG,넷플릭스 / 유튜브 / 구글TV / AI음성인식,QLED TV / 50인치(126cm) / 4K UHD / 주사율: 60Hz / 2025년형 / [화질] HDR10+ / HLG / 화면반사방지 / VRR(120Hz) / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 구글TV / AI음성인식 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1111x644(684)x70(254)mm / 무게: 7.2(7.3)kg,2025/04,ok,
2026-06-27T06:20:37+09:00,55042067,TCL 50V6B (스탠드),https://prod.danawa.com/info/?pcode=55042067&cate=10248425,50인치(126cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식,LED TV / 50인치(126cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 2등급 / 2024년형 / [화질] HDR10 / HLG / HDMI2.1 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1111x644(684)x70(254)mm,2024/05,ok,
2026-06-27T06:20:37+09:00,78981149,TCL 50V6C (스탠드),https://prod.danawa.com/info/?pcode=78981149&cate=10248425,50인치(126cm),LED TV,4K UHD,60Hz,HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식,LED TV / 50인치(126cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 2등급 / 2025년형 / [화질] HDR10+ / HLG / 화면반사방지 / 플리커프리 / HDMI2.1 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1111x644(684)x70(254)mm / 무게: 7.2(7.3)kg,2025/03,ok,
2026-06-27T06:20:37+09:00,122668440,TCL 50V6C 이동형 패키지,https://prod.danawa.com/info/?pcode=122668440&cate=10248425,50인치(126cm),LED TV,4K UHD,60Hz,HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식,LED TV / 50인치(126cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 2등급 / 2025년형 / [화질] HDR10+ / HLG / 화면반사방지 / 플리커프리 / HDMI2.1 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1111x644(684)x70(254)mm / 무게: 7.2(7.3)kg,2025/03,ok,
2026-06-27T06:20:37+09:00,77278520,TCL 55 QD-Mini LED 4K TV Q9B (스탠드),https://prod.danawa.com/info/?pcode=77278520&cate=10248425,55인치(139cm),미니LED TV,4K UHD,60Hz,돌비비전IQ / HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식,미니LED TV / 55인치(139cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 4등급 / 2024년형 / [화질] 돌비비전IQ / HDR10+ / HLG / 아이맥스인핸스드 / 화면반사방지 / 플리커프리 / VRR(144Hz) / [스마트] 넷플릭스 / 유튜브 / 미러링 / 구글TV / AI음성인식 / [규격] HDMI(전체): 4개 / 크기(가로x세로x깊이): 1224x710(770)x70(300)mm / 무게: 13.5(15)kg,2025/03,ok,
2026-06-27T06:20:37+09:00,69658736,"TCL 55A300 PRO (벽걸이+사운드바, 뱅앤올룹슨)",https://prod.danawa.com/info/?pcode=69658736&cate=10248425,55인치(139cm),QLED TV,4K UHD,120Hz,돌비비전IQ / HDR10+,넷플릭스 / 유튜브 / 구글TV / 엠비언트라이트 / AI음성인식,QLED TV / 55인치(139cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 3등급 / 2024년형 / [화질] 돌비비전IQ / HDR10+ / 화면반사방지 / HDMI2.1 / VRR(144Hz) / FreeSync / [스마트] 넷플릭스 / 유튜브 / 구글TV / 엠비언트라이트 / AI음성인식 / [규격] HDMI(전체): 4개 / 크기(가로x세로x깊이): 1232x703x28mm / 무게: 15.3kg,2024/10,ok,
2026-06-27T06:20:37+09:00,69698147,"TCL 55A300 PRO (스탠드+사운드바, 뱅앤올룹슨)",https://prod.danawa.com/info/?pcode=69698147&cate=10248425,55인치(139cm),QLED TV,4K UHD,120Hz,돌비비전IQ / HDR10+,넷플릭스 / 유튜브 / 구글TV / 엠비언트라이트 / AI음성인식,QLED TV / 55인치(139cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 3등급 / 2024년형 / [화질] 돌비비전IQ / HDR10+ / 화면반사방지 / HDMI2.1 / VRR(144Hz) / FreeSync / [스마트] 넷플릭스 / 유튜브 / 구글TV / 엠비언트라이트 / AI음성인식 / [규격] HDMI(전체): 4개 / 크기(가로x세로x깊이): 1232x703x28mm / 무게: 15.3kg,2024/10,ok,
2026-06-27T06:20:37+09:00,70619666,"TCL 55A300 PRO 이동형 패키지 (스탠드+사운드바, 뱅앤올룹슨)",https://prod.danawa.com/info/?pcode=70619666&cate=10248425,55인치(139cm),QLED TV,4K UHD,120Hz,돌비비전IQ / HDR10+,넷플릭스 / 유튜브 / 구글TV / 엠비언트라이트 / AI음성인식,QLED TV / 55인치(139cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 3등급 / 2024년형 / [화질] 돌비비전IQ / HDR10+ / 화면반사방지 / HDMI2.1 / VRR(144Hz) / FreeSync / [스마트] 넷플릭스 / 유튜브 / 구글TV / 엠비언트라이트 / AI음성인식 / [규격] HDMI(전체): 4개 / 크기(가로x세로x깊이): 1232x703x28mm / 무게: 15.3kg,2024/10,ok,
2026-06-27T06:20:37+09:00,77858762,TCL 55A300W (벽걸이),https://prod.danawa.com/info/?pcode=77858762&cate=10248425,55인치(139cm),QLED TV,4K UHD,120Hz,돌비비전IQ / HDR10+ / HLG,넷플릭스 / 유튜브 / 구글TV / AI음성인식,QLED TV / 55인치(139cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 3등급 / 2025년형 / [화질] 돌비비전IQ / HDR10+ / HLG / HDMI2.1 / VRR(144Hz) / FreeSync / [스마트] 넷플릭스 / 유튜브 / 구글TV / AI음성인식 / [규격] HDMI(전체): 4개 / 크기(가로x세로x깊이): 1232x703x28mm / 무게: 15.6kg / AI아트,2025/03,ok,
