product_code,product_name,2026-07-02,2026-07-01,2026-06-30,2026-06-29,2026-06-28,2026-06-27,2026-06-26,2026-06-25
95421743,MSI 소드 GF66 HX B14WFK-i7 QHD WIN11 (SSD 2TB),1856230,1856230,1948970,1948970,1948970,1948970,1948970,1948970
96710012,MSI 소드 GF66 HX B14WFK-i7 QHD WIN11 (SSD 4TB),2714260,2714380,2714480,2714600,2714720,2714840,2714960,2714990
95421728,MSI 소드 GF66 HX B14WFK-i7 QHD WIN11 (SSD 512GB),1618940,1618940,1650310,1650310,1650310,1650310,1650310,1650310
95421755,MSI 소드 GF66 HX B14WFK-i7 QHD WIN11 32GB램 (SSD 1TB),2087800,,,,,,,
95421758,MSI 소드 GF66 HX B14WFK-i7 QHD WIN11 32GB램 (SSD 2TB),2191030,,,,,,,
96978401,MSI 소드 GF66 HX B14WFK-i7 QHD WIN11 32GB램 (SSD 4TB),3099990,,,,,,,
95421752,MSI 소드 GF66 HX B14WFK-i7 QHD WIN11 32GB램 (SSD 512GB),1973410,,,,,,,
96482669,MSI 소드 GF66 HX B14WFK-i9 QHD (SSD 1TB),1950240,1950350,1911950,1911950,,,,
96482684,MSI 소드 GF66 HX B14WFK-i9 QHD (SSD 2TB),2064120,2098220,1995610,1995610,,,,
96482690,MSI 소드 GF66 HX B14WFK-i9 QHD (SSD 4TB),2488000,2488000,2488000,2488000,,,,
96313187,MSI 소드 GF66 HX B14WFK-i9 QHD (SSD 512GB),1849000,1849000,1809000,1809000,,,,
96482825,MSI 소드 GF66 HX B14WFK-i9 QHD 64GB램 (SSD 1TB),2900640,2900650,2751370,2751370,2751370,2751370,2751370,2751370
96482831,MSI 소드 GF66 HX B14WFK-i9 QHD 64GB램 (SSD 2TB),3037130,3037130,2835970,2835970,2835970,2835970,2835970,2835970
96482834,MSI 소드 GF66 HX B14WFK-i9 QHD 64GB램 (SSD 4TB),3400000,3400000,3392450,3392450,3392450,3392450,3392450,3392450
96482822,MSI 소드 GF66 HX B14WFK-i9 QHD 64GB램 (SSD 512GB),2367000,2367000,2367000,2367000,2367000,2367000,2367000,2367000
96482879,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 (SSD 1TB),1945590,1945590,1945590,1945590,1945590,1945590,1945590,1966070
96482882,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 (SSD 2TB),2058640,2058640,2058640,2058640,2058640,2058640,2058640,2080310
96482885,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 (SSD 4TB),2781590,2780570,2780570,2780570,2780570,2780570,2780630,2803990
96482867,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 (SSD 512GB),1893890,1833490,1833490,1833490,1833490,1833490,1833490,1833490
96482909,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 32GB램 (SSD 1TB),2349000,2349000,2349000,2349000,2349000,2349000,2349000,2349000
96482915,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 32GB램 (SSD 2TB),2399000,2399000,2399000,2399000,2399000,2399000,2399000,2399000
96482921,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 32GB램 (SSD 4TB),3099000,3099000,3099000,3099000,3099000,3099000,3099000,3099000
96482903,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 32GB램 (SSD 512GB),2196180,2196180,2196180,2196190,2196200,2196200,2196210,2196230
96482936,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 64GB램 (SSD 1TB),2841990,2841990,,,,,,
96482939,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 64GB램 (SSD 2TB),2933000,2933000,,,,,,
96482942,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 64GB램 (SSD 4TB),3734450,3734450,,,,,,
96482933,MSI 소드 GF66 HX B14WFK-i9 QHD WIN11 64GB램 (SSD 512GB),2761530,2761540,,,,,,
92103863,MSI 소드 GF76 HX B14WFK-i7 QHD (SSD 1TB),1903540,1903650,1903760,1903880,1904000,1904120,1904140,1904450
92103878,MSI 소드 GF76 HX B14WFK-i7 QHD (SSD 2TB),2024740,2024740,2024750,2024760,2024770,2024780,2024790,2024810
92104259,MSI 소드 GF76 HX B14WFK-i7 QHD (SSD 4TB),2452000,2452000,2452000,2452000,2452000,2452000,2452000,2452000
91766357,MSI 소드 GF76 HX B14WFK-i7 QHD (SSD 512GB),1759000,1759540,1759530,1759530,1759530,1759530,1759530,1759530
92103911,MSI 소드 GF76 HX B14WFK-i7 QHD 32GB램 (SSD 1TB),2189000,2189000,2188990,2188670,2188790,2188910,2198960,2198990
92103929,MSI 소드 GF76 HX B14WFK-i7 QHD 32GB램 (SSD 2TB),2338880,2339000,2338550,2338670,2338790,2338910,2342360,2342390
92103947,MSI 소드 GF76 HX B14WFK-i7 QHD 32GB램 (SSD 4TB),2866990,2990000,2990000,2990000,2990000,2990000,2990000,2990000
92103896,MSI 소드 GF76 HX B14WFK-i7 QHD 32GB램 (SSD 512GB),2098990,2098990,2098040,2098160,2098280,2098400,2098520,2098550
92104106,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 (SSD 1TB),1895380,1895490,1895500,1895600,1895720,1895840,1895960,1895990
92104109,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 (SSD 2TB),2024860,2024970,2025080,2025200,2025320,2025440,2025560,2025590
92104250,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 (SSD 4TB),2490000,2490000,2490000,2490000,2490000,2490000,2490000,2490000
92104097,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 (SSD 512GB),1783340,1783450,1783460,1783560,1783680,1783800,1783920,1783940
92104124,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 32GB램 (SSD 1TB),2213490,2212180,2212280,2212400,2212520,2212640,2212760,2212790
92104127,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 32GB램 (SSD 2TB),2366540,2374030,2341880,2342000,2342120,2342240,2342360,2342390
92104145,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 32GB램 (SSD 4TB),2922450,2941250,2941250,2941250,2941250,2941250,2941250,2941250
92104118,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 32GB램 (SSD 512GB),2076680,2072980,2073080,2073200,2073320,2073440,2073560,2073590
92104187,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 64GB램 (SSD 1TB),2753980,2754010,2716280,2716400,2716520,2716640,2716760,
92104190,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 64GB램 (SSD 2TB),2922310,2926410,2860280,2860400,2860520,2860640,2860760,
92104193,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 64GB램 (SSD 4TB),3477050,3477050,3477050,3477050,3477050,3477050,3477050,
92104166,MSI 소드 GF76 HX B14WFK-i7 QHD WIN11 64GB램 (SSD 512GB),2659970,2648570,2610680,2610800,2610920,2611040,2611160,
99741089,MSI 소드 GF76 HX B14WFK-i9 (SSD 1TB),1889000,1889000,1889000,1889000,1889000,1889000,1889000,1889000
99741098,MSI 소드 GF76 HX B14WFK-i9 (SSD 2TB),2122790,2122800,2122800,2122810,2122810,2122820,2122820,2122830
99889688,MSI 소드 GF76 HX B14WFK-i9 (SSD 4TB),2709000,2709000,2709000,2709000,2709000,2709000,2709000,2709000
99639191,MSI 소드 GF76 HX B14WFK-i9 (SSD 512GB),1789000,1789000,1789000,1789000,1789000,1789000,1789000,1789000
99741203,MSI 소드 GF76 HX B14WFK-i9 WIN11 32GB램 (SSD 1TB),2484160,,,,,,,
