product_code,product_name
21446195,ZOTAC GAMING 지포스 RTX 4060 TWIN Edge OC D6 8GB
21455288,ZOTAC GAMING 지포스 RTX 4060 TWIN Edge OC D6 8GB White
21458333,NVIDIA A100 HBM2e 80GB PCIe
21538472,AFOX 지포스 RTX 3090 D6 24GB 대원씨티에스
21540362,AFOX 지포스 RTX 3070 D6 8GB 대원씨티에스
24132542,ASUS 지포스 RTX 3070 D6 8GB (무상보증표기 중고)
2499011,엠탑코리아 지포스 GTX750 프리미엄 D5 1GB
26035931,AMD 라데온 PRO W7600 D6 8GB
27546905,ASRock 라데온 RX 7600 CHALLENGER OC D6 8GB 대원씨티에스
27896360,ASUS 지포스 GT730 4H SL D5 2GB
27944384,MSI 지포스 RTX 3050 벤투스 2X XS OC D6 8GB
28057757,SAPPHIRE 라데온 RX 7800 XT PULSE D6 16GB
28057862,SAPPHIRE 라데온 RX 7700 XT NITRO+ OC D6 12GB
28057922,SAPPHIRE 라데온 RX 7700 XT PULSE D6 12GB
28391915,STCOM 지포스 GTX 1660 SUPER D6 6GB
28392092,STCOM 지포스 GT730 D5 2GB LP
28447385,SAPPHIRE 라데온 RX 7800 XT PURE OC D6 16GB
28620374,지포스 RTX 4070 D6X 12GB (중고)
28624916,AFOX 지포스 GT1030 L5 D5 2GB LP 디앤디컴
28809323,액슬 지포스 G210 D3 1GB 에즈윈
28809503,액슬 지포스 GT1030 D5 2GB 에즈윈
28809677,액슬 지포스 GT730 클래식 D3 2GB 에즈윈
28810250,액슬 지포스 GTX1050 Ti D5 4GB 에즈윈
29402165,STCOM 라데온 RX 580 2048SP Gaming D5 8GB
29825429,TAGER 지포스 GTX 1660 SUPER Dual D6 6GB
29952371,이도디스플레이 지포스 GTX 1660 SUPER RAGE-X II D6 6GB DUAL
30105218,액슬 라데온 RX 580 2048SP D5 8GB R2 에즈윈
32076674,액슬 지포스 RTX 3070 Ti D6X 8GB 에즈윈
32493785,GIGABYTE 지포스 RTX 4070 SUPER GAMING OC D6X 12GB 제이씨현
32494484,GIGABYTE 지포스 RTX 4070 SUPER GAMING OC D6X 12GB 피씨디렉트
32861312,MSI 지포스 RTX 4070 SUPER 게이밍 X 슬림 D6X 12GB 트라이프로져3
33366437,액슬 지포스 RTX 3070 D6 8GB White 에즈윈
33384806,갤럭시 GALAX 지포스 RTX 4060 2X OC V2 D6 8GB
33989591,이엠텍 지포스 RTX 4080 SUPER GAMING PRO D6X 16GB
33989666,이엠텍 지포스 RTX 4080 SUPER BLACK STORM OC D6X 16GB
34816172,NVIDIA RTX 5000 Ada Generation D6 32GB
34816340,MSI 지포스 RTX 3050 벤투스 2X OC D6 6GB
34848809,NVIDIA RTX 5000 Ada Generation D6 32GB (병행수입)
35813972,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 인텍앤컴퍼니
36157487,갤럭시 GALAX 지포스 RTX 3050 WHITE D6 6GB LP
36709025,AFOX 지포스 G210 D3 512MB 대원씨티에스
36709184,AFOX 지포스 GTX 1650 D6 4GB 대원씨티에스
37287323,이엠텍 지포스 RTX 3050 MIRACLE WHITE D6 6GB
3734562,MSI 지포스 GT710 D3 2GB LP 무소음
3745148,갤럭시 GALAX 지포스 GT710 D3 1GB LP
3758234,갤럭시 GALAX 지포스 GT710 D3 1GB LP 무소음
37932260,액슬 지포스 RTX 3060 Ti D6 8GB White 에즈윈
39030653,FORSA 지포스 RTX 3050 D6 6GB ONE COOL
39037607,TAGER 지포스 RTX 3050 D6 6GB ONE COOL
4058453,NVIDIA 쿼드로 M6000 D5 24GB 리더스시스템즈
40722776,NVIDIA A100 HBM2 40GB PCIe (해외구매)
42940724,MANLI 지포스 RTX 4060 Ti Rush D6 8GB 대원씨티에스
44217686,GAINWARD 지포스 RTX 3050 페가수스 D6 6GB
46003205,이엠텍 지포스 RTX 3050 STORM X NANO D6 6GB
47806457,액슬 지포스 RTX 3050 D6 6GB 에즈윈
48395846,NVIDIA RTX 4500 Ada Generation D6 24GB
48648092,COLORFUL iGame 지포스 RTX 3050 Ultra DUO OC V2 D6 8GB White
49055273,NVIDIA A30 HBM2 24GB (병행수입)
49261274,NVIDIA H100 HBM2e 80GB PCIe
49266752,NVIDIA L40S D6 48GB
49531382,갤럭시 GALAX 지포스 RTX 4080 SUPER 3X D6X 16GB
5041433,NVIDIA 쿼드로 P2000 D5 5GB ABKO
5065115,ASUS PH 지포스 GTX1050 Ti D5 4GB
5149140,GIGABYTE 지포스 GT1030 UD2 D5 2GB 미니미 제이씨현
5150074,INNO3D 지포스 GT1030 D5 2GB LP 무소음
5150631,갤럭시 GALAX 지포스 GT1030 강아지 EXOC D5 2GB LP
5150742,갤럭시 GALAX 지포스 GT1030 D5 2GB
52157555,액슬 지포스 RTX 3060 D6 12GB 에즈윈
52159256,FuriosaAI 퓨리오사 워보이 D4X 16GB
53783282,NVIDIA H100 HBM3 94GB NVL
5385778,FORSA 지포스 GTX1050 Ti D5 4GB DUAL
5406903,EVGA 파워링크 (해외구매)
54101633,ADT Link UT3G (해외구매)
54101783,EXP GDC TH3P4G3 SFX (해외구매)
54103622,AKiTiO 노드 타이탄 eGPU BOX (해외구매)
54481091,액슬 지포스 G210 D3 512MB 에즈윈
54481106,액슬 지포스 GT730 클래식 D3 1GB 에즈윈
5492030,AMD 라데온 PRO WX2100 D5 2GB LP
55039700,NVIDIA RTX 6000 Ada Generation D6 48GB (병행수입)
55045148,NVIDIA L4 D6 24GB
55045334,NVIDIA A2 D6 16GB
